index,source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_km,source_longitude_deg,source_longitude_uncertainty_km,source_depth_km,source_depth_uncertainty_km,split,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,source_magnitude_author,path_back_azimuth_deg,station_network_code,station_code,trace_channel,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_completeness,trace_has_spikes,trace_start_time,trace_S1_arrival_sample,trace_S1_status,trace_S1_polarity,trace_name_original,trace_P1_arrival_sample,trace_P1_status,trace_P1_polarity,trace_Pg_arrival_sample,trace_Pg_status,trace_Pg_polarity,trace_Sg_arrival_sample,trace_Sg_status,trace_Sg_polarity,trace_SmS_arrival_sample,trace_SmS_status,trace_SmS_polarity,trace_PmP_arrival_sample,trace_PmP_status,trace_PmP_polarity,trace_Pn_arrival_sample,trace_Pn_status,trace_Pn_polarity,trace_P_arrival_sample,trace_P_status,trace_P_polarity,trace_Sn_arrival_sample,trace_Sn_status,trace_Sn_polarity,trace_chunk,trace_component_order
13397,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,209.111475753,CH,WIMIS,HH,,46.66488,7.62418,770.0,"bucket38$424,:3,:15133",120.0,1.0,False,2019-03-08T22:23:48.955000Z,,,,2019eswmuz_CH.WIMIS.,,,,7199.0,manual,negative,7932.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13398,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,48.8344133453,CH,SEMOS,HG,,46.06771,6.93499,1950.0,"bucket9$848,:3,:30001",250.0,1.0,False,2019-03-08T22:23:48.420000Z,,,,2019eswmuz_CH.SEMOS.,,,,15000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
13399,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,273.860280263,CH,SVIT,HG,,46.289679,7.884962,651.9,"bucket9$849,:3,:30001",250.0,1.0,False,2019-03-08T22:23:53.748000Z,,,,2019eswmuz_CH.SVIT.,,,,,,,14999.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13400,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,273.718548496,CH,SVIO,HG,,46.2908,7.88033,650.0,"bucket9$850,:3,:31232",250.0,1.0,False,2019-03-08T22:23:48.624000Z,,,,2019eswmuz_CH.SVIO.,,,,15000.0,manual,positive,16230.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13401,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,147.28849413,CH,SBUL,HG,,46.62637,7.05287,762.4,"bucket9$851,:3,:31512",250.0,1.0,False,2019-03-08T22:23:49.040000Z,,,,2019eswmuz_CH.SBUL.,,,,15000.0,manual,negative,16511.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13402,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,289.520820942,CH,SGRA,HG,,46.193636,7.835612,1591.0,"bucket9$852,:3,:30001",250.0,1.0,False,2019-03-08T22:23:53.380000Z,,,,2019eswmuz_CH.SGRA.,,,,,,,15000.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13403,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,286.147201591,CH,EMBD,HH,,46.21652,7.83223,1180.0,"bucket38$425,:3,:14956",120.0,1.0,False,2019-03-08T22:23:48.116333Z,,,,2019eswmuz_CH.EMBD.,,,,7200.0,manual,positive,7754.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13404,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,219.061345719,CH,SFRS,HG,,46.58232,7.65632,772.3,"bucket9$853,:3,:31306",250.0,1.0,False,2019-03-08T22:23:48.088000Z,,,,2019eswmuz_CH.SFRS.,,,,15000.0,manual,undecidable,16305.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13405,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,173.661372085,CH,JAUN,HH,,46.63395,7.29096,1658.0,"bucket37$500,:3,:25080",200.0,1.0,False,2019-03-08T22:23:47.580000Z,,,,2019eswmuz_CH.JAUN.,,,,11999.0,manual,negative,13079.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13406,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,251.254609554,CH,LAUCH,HH,,46.41554,7.77166,2160.0,"bucket38$426,:3,:14930",120.0,1.0,False,2019-03-08T22:23:47.508000Z,,,,2019eswmuz_CH.LAUCH.,,,,7200.0,manual,positive,7729.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13407,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,56.3683402216,CH,SALAN,HH,,46.14415,6.97302,1881.3,"bucket37$501,:3,:24858",200.0,1.0,False,2019-03-08T22:23:47.164998Z,,,,2019eswmuz_CH.SALAN.,,,,12000.0,manual,positive,12857.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13408,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,71.1404496816,CH,ILLEZ,HH,,46.21934,6.94038,1395.0,"bucket37$502,:3,:24847",200.0,1.0,False,2019-03-08T22:23:46.950000Z,,,,2019eswmuz_CH.ILLEZ.,,,,12000.0,manual,undecidable,12846.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13409,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,40.7435233555,CH,SMAO,HG,,46.09889,7.07477,473.0,"bucket9$854,:3,:30949",250.0,1.0,False,2019-03-08T22:23:46.932000Z,,,,2019eswmuz_CH.SMAO.,,,,15000.0,manual,undecidable,15947.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13410,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,269.818589837,CH,SGAK,HG,,46.315337,7.741361,687.0,"bucket9$855,:3,:30971",250.0,1.0,False,2019-03-08T22:23:46.804000Z,,,,2019eswmuz_CH.SGAK.,,,,15000.0,manual,positive,15970.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13411,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,95.7849576986,CH,AIGLE,HG,,46.34176,6.95295,785.0,"bucket37$503,:3,:24001",200.0,1.0,False,2019-03-08T22:23:50.570000Z,,,,2019eswmuz_CH.AIGLE.,,,,,,,11999.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13412,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,62.7126845728,CH,LAVEY,EH,BT,46.2,7.022778,423.0,"bucket37$504,:3,:24694",200.0,0.333333333333,False,2019-03-08T22:23:45.965000Z,,,,2019eswmuz_CH.LAVEY.BT,,,,11999.0,manual,undecidable,12692.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13413,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,184.967530899,CH,SZWD2,HG,,46.551201,7.372071,964.3,"bucket9$856,:3,:30001",250.0,1.0,False,2019-03-08T22:23:46.040000Z,,,,2019eswmuz_CH.SZWD2.,,,,15000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
13414,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,348.865477402,CH,DIX,HH,,46.081053,7.408391,2370.2,"bucket37$505,:3,:24667",200.0,1.0,False,2019-03-08T22:23:46.159998Z,,,,2019eswmuz_CH.DIX.,,,,11999.0,manual,positive,12665.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13415,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,253.905887636,CH,LKBD2,HH,,46.37455,7.64433,2128.0,"bucket37$506,:3,:24654",200.0,1.0,False,2019-03-08T22:23:45.585000Z,,,,2019eswmuz_CH.LKBD2.,,,,12000.0,manual,negative,12652.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13416,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,42.2335973204,CH,FULLY,HH,,46.15633,7.13579,603.0,"bucket37$507,:3,:24594",200.0,1.0,False,2019-03-08T22:23:45.380000Z,,,,2019eswmuz_CH.FULLY.,,,,12000.0,manual,positive,12592.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13417,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,136.602133766,CH,SCOD,HG,,46.470464,7.128724,923.0,"bucket9$857,:3,:30848",250.0,1.0,False,2019-03-08T22:23:45.652000Z,,,,2019eswmuz_CH.SCOD.,,,,14999.0,manual,positive,15846.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13418,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,300.527009704,CH,VANNI,HH,,46.21006,7.59678,1520.0,"bucket38$427,:3,:14762",120.0,1.0,False,2019-03-08T22:23:45.533000Z,,,,2019eswmuz_CH.VANNI.,,,,7199.0,manual,positive,7560.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13419,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,68.390446572,CH,GRYON,EH,,46.25053,7.11106,1282.0,"bucket38$428,:3,:14719",120.0,1.0,False,2019-03-08T22:23:44.633000Z,,,,2019eswmuz_CH.GRYON.,,,,7199.0,manual,positive,7517.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13420,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,277.883656854,CH,SIEB,HG,,46.29543,7.53507,551.0,"bucket9$858,:3,:30001",250.0,1.0,False,2019-03-08T22:23:44.192000Z,,,,2019eswmuz_CH.SIEB.,,,,14999.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
13421,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,343.881415509,CH,SHER,HG,,46.18525,7.39589,1496.8,"bucket9$859,:3,:30538",250.0,1.0,False,2019-03-08T22:23:44.300000Z,,,,2019eswmuz_CH.SHER.,,,,14999.0,manual,positive,15537.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13422,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,29.7704175066,CH,SARC,HG,,46.20979,7.25643,486.2,"bucket9$860,:3,:30001",250.0,1.0,False,2019-03-08T22:23:45.780000Z,,,,2019eswmuz_CH.SARC.,,,,,,,14999.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13423,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,340.704336462,CH,SIOO,HG,,46.2328,7.3832,495.0,"bucket9$861,:3,:30482",250.0,1.0,False,2019-03-08T22:23:43.408000Z,,,,2019eswmuz_CH.SIOO.,,,,14999.0,manual,positive,15480.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13424,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,349.061128058,CH,SIOV,HG,,46.2351,7.36423,560.0,"bucket9$862,:3,:30354",250.0,1.0,False,2019-03-08T22:23:43.152000Z,,,,2019eswmuz_CH.SIOV.,,,,15000.0,manual,positive,15353.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13425,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,243.630444742,CH,STSW2,HG,,46.34522,7.43375,1774.0,"bucket9$863,:3,:30340",250.0,1.0,True,2019-03-08T22:23:43.052000Z,,,,2019eswmuz_CH.STSW2.,,,,15000.0,manual,negative,15338.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13426,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,149.048093456,CH,SENIN,HH,,46.36335,7.29938,2019.6,"bucket37$508,:3,:24242",200.0,1.0,True,2019-03-08T22:23:42.795000Z,,,,2019eswmuz_CH.SENIN.,,,,11999.0,manual,negative,12240.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13427,2019eswmuz,2019-03-08T22:24:41.129106Z,,46.31376504,0.2270808312,7.342288155,0.1908313277,5.194335938,0.727157001,dev,2.006381506,0.3191594475,MLh,SED,296.463944543,CH,SAYF2,HG,,46.288025,7.416981,1025.3,"bucket9$864,:3,:30326",250.0,1.0,False,2019-03-08T22:23:42.852000Z,,,,2019eswmuz_CH.SAYF2.,,,,14999.0,manual,positive,15324.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13428,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,264.726533178,CH,FUORN,HH,,46.620334,10.263551,2286.0,"bucket37$509,:3,:24001",200.0,1.0,False,2019-03-08T17:39:18.740000Z,,,,2019esnbps_CH.FUORN.,,,,12000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
13429,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,286.519469951,CH,BERNI,HH,,46.413636,10.023095,2311.0,"bucket37$510,:3,:24001",200.0,1.0,False,2019-03-08T17:39:16.040000Z,,,,2019esnbps_CH.BERNI.,,,,12000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
13430,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,185.163336098,CH,PLONS,HH,,47.04921,9.38076,1022.0,"bucket37$511,:3,:24001",200.0,1.0,False,2019-03-08T17:39:22.485000Z,,,,2019esnbps_CH.PLONS.,,,,,,,12000.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13431,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,240.14881914,CH,DAVOX,HH,,46.7805,9.87952,1830.0,"bucket38$429,:3,:14401",120.0,1.0,False,2019-03-08T17:39:14.916667Z,,,,2019esnbps_CH.DAVOX.,,,,7199.0,manual,negative,,,,,,,,,,,,,,,,,,,,ZNE
13432,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,95.4857947654,CH,NALPS,HH,,46.595121,8.74828,2345.68,"bucket37$512,:3,:24001",200.0,1.0,False,2019-03-08T17:39:14.175000Z,,,,2019esnbps_CH.NALPS.,,,,11999.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
13433,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,277.649000161,CH,SCEL,HG,,46.5074,9.85542,1720.0,"bucket9$865,:3,:30001",250.0,1.0,False,2019-03-08T17:39:13.592000Z,,,,2019esnbps_CH.SCEL.,,,,15000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
13434,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,152.37275485,CH,PANIX,HH,,46.825743,9.111708,1433.0,"bucket37$513,:3,:24870",200.0,1.0,False,2019-03-08T17:39:12.350000Z,,,,2019esnbps_CH.PANIX.,,,,11999.0,manual,negative,12868.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13435,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,226.568938735,CH,SVAM,HG,,46.693377,9.526099,1227.0,"bucket9$866,:3,:30001",250.0,1.0,False,2019-03-08T17:39:10.300000Z,,,,2019esnbps_CH.SVAM.,,,,14999.0,manual,positive,,,,,,,,,,,,,,,,,,,,ZNE
13436,2019esnbps,2019-03-08T17:40:06.079981Z,,46.55608828,0.7563028109,9.316166091,0.7252457228,7.23828125,2.753367511,dev,1.573179108,0.3891164484,MLh,SED,308.419687759,CH,VDL,HH,,46.48318,9.44956,1927.0,"bucket37$514,:3,:24001",200.0,1.0,False,2019-03-08T17:39:09.095000Z,,,,2019esnbps_CH.VDL.,,,,11999.0,manual,negative,,,,,,,,,,,,,,,,,,,,ZNE
13437,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,193.779462871,CH,JAUN,HH,,46.63395,7.29096,1658.0,"bucket37$515,:3,:24001",200.0,1.0,False,2019-03-06T07:30:23.135000Z,,,,2019eoblca_CH.JAUN.,,,,12000.0,manual,negative,,,,,,,,,,,,,,,,,,,,ZNE
13438,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,201.545740739,CH,SENIN,HH,,46.36335,7.29938,2019.6,"bucket37$516,:3,:25423",200.0,1.0,False,2019-03-06T07:30:18.245000Z,,,,2019eoblca_CH.SENIN.,,,,11999.0,manual,positive,13422.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13439,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,213.647245269,CH,SIOV,HG,,46.2351,7.36423,560.0,"bucket9$867,:3,:30001",250.0,1.0,False,2019-03-06T07:30:22.220000Z,,,,2019eoblca_CH.SIOV.,,,,,,,15000.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13440,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,220.275181744,CH,SHER,HG,,46.18525,7.39589,1496.8,"bucket9$868,:3,:31391",250.0,1.0,False,2019-03-06T07:30:16.036000Z,,,,2019eoblca_CH.SHER.,,,,14999.0,manual,undecidable,16390.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13441,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,189.075139642,CH,GRYON,EH,,46.25053,7.11106,1282.0,"bucket38$430,:3,:14984",120.0,1.0,False,2019-03-06T07:30:15.633000Z,,,,2019eoblca_CH.GRYON.,,,,7200.0,manual,positive,7783.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13442,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,169.965568736,CH,ILLEZ,HH,,46.21934,6.94038,1395.0,"bucket37$517,:3,:24939",200.0,1.0,False,2019-03-06T07:30:15.005000Z,,,,2019eoblca_CH.ILLEZ.,,,,12000.0,manual,positive,12938.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13443,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,233.096001587,CH,DIX,HH,,46.081053,7.408391,2370.2,"bucket37$518,:3,:24942",200.0,1.0,False,2019-03-06T07:30:14.735000Z,,,,2019eoblca_CH.DIX.,,,,12000.0,manual,negative,12941.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13444,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,179.555131904,CH,LAVEY,EH,BT,46.2,7.022778,423.0,"bucket37$519,:3,:24828",200.0,0.333333333333,False,2019-03-06T07:30:14.515000Z,,,,2019eoblca_CH.LAVEY.BT,,,,12000.0,manual,positive,12826.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13445,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,195.468699134,CH,FULLY,HH,,46.15633,7.13579,603.0,"bucket37$520,:3,:24759",200.0,1.0,False,2019-03-06T07:30:13.965000Z,,,,2019eoblca_CH.FULLY.,,,,11999.0,manual,positive,12757.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13446,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,171.974552946,CH,SALAN,HH,,46.14415,6.97302,1881.3,"bucket37$521,:3,:24716",200.0,1.0,False,2019-03-06T07:30:13.644998Z,,,,2019eoblca_CH.SALAN.,,,,11999.0,manual,positive,12714.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13447,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,188.787087613,CH,SMAO,HG,,46.09889,7.07477,473.0,"bucket9$869,:3,:30784",250.0,1.0,False,2019-03-06T07:30:12.812000Z,,,,2019eoblca_CH.SMAO.,,,,14999.0,manual,positive,15783.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13448,2019eoblca,2019-03-06T07:31:08.135287Z,,45.88003711,0.3494867129,7.02633513,0.4176394085,4.013671875,1.614577989,dev,1.883557364,0.3001555818,MLh,SED,161.22155493,CH,SEMOS,HG,,46.06771,6.93499,1950.0,"bucket9$870,:3,:30686",250.0,1.0,False,2019-03-06T07:30:12.348000Z,,,,2019eoblca_CH.SEMOS.,,,,14999.0,manual,positive,15684.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13449,2019egkhqz,2019-03-02T03:26:25.595916Z,,45.87676523,0.3431450803,7.02443651,0.4094846878,4.013671875,1.592255981,dev,1.806047841,0.3438418539,MLh,SED,193.817710404,CH,JAUN,HH,,46.63395,7.29096,1658.0,"bucket37$522,:3,:24001",200.0,1.0,False,2019-03-02T03:25:40.625000Z,,,,2019egkhqz_CH.JAUN.,,,,12000.0,manual,undecidable,,,,,,,,,,,,,,,,,,,,ZNE
13450,2019egkhqz,2019-03-02T03:26:25.595916Z,,45.87676523,0.3431450803,7.02443651,0.4094846878,4.013671875,1.592255981,dev,1.806047841,0.3438418539,MLh,SED,201.550566471,CH,SENIN,HH,,46.36335,7.29938,2019.6,"bucket37$523,:3,:25427",200.0,1.0,False,2019-03-02T03:25:35.710000Z,,,,2019egkhqz_CH.SENIN.,,,,11999.0,manual,positive,13426.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13451,2019egkhqz,2019-03-02T03:26:25.595916Z,,45.87676523,0.3431450803,7.02443651,0.4094846878,4.013671875,1.592255981,dev,1.806047841,0.3438418539,MLh,SED,220.120386432,CH,SHER,HG,,46.18525,7.39589,1496.8,"bucket9$871,:3,:31286",250.0,1.0,False,2019-03-02T03:25:33.676000Z,,,,2019egkhqz_CH.SHER.,,,,14999.0,manual,positive,16285.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13452,2019egkhqz,2019-03-02T03:26:25.595916Z,,45.87676523,0.3431450803,7.02443651,0.4094846878,4.013671875,1.592255981,dev,1.806047841,0.3438418539,MLh,SED,189.195772934,CH,GRYON,EH,,46.25053,7.11106,1282.0,"bucket38$431,:3,:14985",120.0,1.0,False,2019-03-02T03:25:33.116333Z,,,,2019egkhqz_CH.GRYON.,,,,7200.0,manual,positive,7783.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
13453,2019egkhqz,2019-03-02T03:26:25.595916Z,,45.87676523,0.3431450803,7.02443651,0.4094846878,4.013671875,1.592255981,dev,1.806047841,0.3438418539,MLh,SED,170.274302017,CH,ILLEZ,HH,,46.21934,6.94038,1395.0,"bucket37$524,:3,:24934",200.0,1.0,False,2019-03-02T03:25:32.505000Z,,,,2019egkhqz_CH.ILLEZ.,,,,12000.0,manual,positive,12933.0,manual,undecidable,,,,,,,,,,,,,,,,,ZNE
